col_0,REGION,DATE,DATE_parsed,YEAR,MONTH,YEAR_WEEK,DAY,WEEK_DAY,PROFIL_TOTAL,PROFIL_ENT,PROFIL_PRO,PROFIL_RES,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,SUNHOUR,TEMPERATURE_NIGHT_C,TEMPERATURE_MEAN,HOLIDAYS,IS_WEEKEND,IS_LOCKDOWN_1,IS_LOCKDOWN_2,IS_LOCKDOWN_3,IS_LOCKDOWN_TT,IS_PUBLIC_HOLIDAYS
317,Hauts-de-France,2020-06-07T00:00:00.000Z,2020-06-07T00:00:00.000Z,2020,6,23,7,7,34109567,653289,6135296,27320982,18,9,18,10,17,17,2,90,9,1011,56,18,10,7,13,9,13,0,0,0,0,0,0,0
318,Centre-Val de Loire,2020-06-08T00:00:00.000Z,2020-06-08T00:00:00.000Z,2020,6,24,8,1,17907426,792727,3481855,13632844,18,9,15,10,17,17,7,93,8,1015,69,18,13,9,11,9,13,0,0,0,0,0,0,0
319,Hauts-de-France,2020-06-08T00:00:00.000Z,2020-06-08T00:00:00.000Z,2020,6,24,8,1,34482659,930588,7137228,26414843,17,9,21,11,17,15,1,91,9,1017,57,17,10,9,12,9,13,0,0,0,0,0,0,0
320,Centre-Val de Loire,2020-06-09T00:00:00.000Z,2020-06-09T00:00:00.000Z,2020,6,24,9,2,18284567,969692,3698482,13616393,16,8,15,9,14,15,1,92,9,1019,63,16,11,6,11,8,12,0,1,0,0,0,0,0
321,Hauts-de-France,2020-06-09T00:00:00.000Z,2020-06-09T00:00:00.000Z,2020,6,24,9,2,35066098,1130226,7570992,26364880,16,8,17,10,14,15,0,81,10,1020,54,16,8,8,12,8,12,0,1,0,0,0,0,0
322,Centre-Val de Loire,2020-06-10T00:00:00.000Z,2020-06-10T00:00:00.000Z,2020,6,24,10,3,18458771,977979,3674025,13806767,18,9,13,10,17,17,0,89,9,1019,42,18,11,9,13,9,13,0,0,0,0,0,0,0
323,Hauts-de-France,2020-06-10T00:00:00.000Z,2020-06-10T00:00:00.000Z,2020,6,24,10,3,35335875,1146803,7494480,26694592,18,7,12,9,17,17,0,82,10,1020,30,18,10,7,14,7,12,0,0,0,0,0,0,0
324,Centre-Val de Loire,2020-06-11T00:00:00.000Z,2020-06-11T00:00:00.000Z,2020,6,24,11,4,18457679,966699,3773797,13717183,17,10,12,11,12,17,6,94,8,1013,90,17,13,10,10,11,13,0,0,0,1,0,1,0
325,Hauts-de-France,2020-06-11T00:00:00.000Z,2020-06-11T00:00:00.000Z,2020,6,24,11,4,35335441,1122586,7682604,26530251,18,11,17,12,17,17,8,94,9,1013,83,18,14,12,11,11,14,0,0,0,1,0,1,0
326,Centre-Val de Loire,2020-06-12T00:00:00.000Z,2020-06-12T00:00:00.000Z,2020,6,24,12,5,18437217,922612,3794791,13719814,19,12,22,13,17,18,17,96,8,1005,74,19,14,11,11,12,15,0,1,0,1,0,1,0
327,Hauts-de-France,2020-06-12T00:00:00.000Z,2020-06-12T00:00:00.000Z,2020,6,24,12,5,35341928,1074014,7710407,26557507,18,11,27,14,17,16,4,90,9,1007,63,19,14,14,13,13,15,0,1,0,1,0,1,0
328,Centre-Val de Loire,2020-06-13T00:00:00.000Z,2020-06-13T00:00:00.000Z,2020,6,24,13,6,18001558,614282,3408129,13979147,20,10,26,12,19,19,2,87,10,1014,57,20,14,11,11,11,15,0,1,0,0,0,0,0
329,Hauts-de-France,2020-06-13T00:00:00.000Z,2020-06-13T00:00:00.000Z,2020,6,24,13,6,34671078,728203,6922076,27020799,22,12,16,13,21,21,1,93,9,1013,51,24,15,13,15,12,17,0,1,0,0,0,0,0
330,Centre-Val de Loire,2020-06-14T00:00:00.000Z,2020-06-14T00:00:00.000Z,2020,6,24,14,7,17515663,533112,3003637,13978914,19,11,17,12,18,18,3,93,8,1018,65,19,14,10,11,11,15,0,1,0,0,0,0,0
331,Hauts-de-France,2020-06-14T00:00:00.000Z,2020-06-14T00:00:00.000Z,2020,6,24,14,7,33818817,659138,6110938,27048741,21,12,16,13,19,20,0,91,9,1016,46,22,15,12,14,12,16,0,1,0,0,0,0,0
332,Centre-Val de Loire,2020-06-15T00:00:00.000Z,2020-06-15T00:00:00.000Z,2020,6,25,15,1,17662104,813323,3510580,13338201,19,12,18,13,18,18,9,95,9,1018,80,19,15,11,10,12,15,0,0,0,0,0,0,0
333,Hauts-de-France,2020-06-15T00:00:00.000Z,2020-06-15T00:00:00.000Z,2020,6,25,15,1,33888808,958752,7139214,25790842,21,13,14,14,20,21,3,92,8,1017,69,22,15,13,13,13,17,0,0,0,0,0,0,0
334,Centre-Val de Loire,2020-06-16T00:00:00.000Z,2020-06-16T00:00:00.000Z,2020,6,25,16,2,17743647,976046,3727942,13039659,19,12,17,13,18,18,7,95,8,1019,85,19,15,12,10,12,15,0,0,0,0,0,0,0
335,Hauts-de-France,2020-06-16T00:00:00.000Z,2020-06-16T00:00:00.000Z,2020,6,25,16,2,33928357,1145657,7556725,25225975,21,12,13,13,19,20,3,93,9,1017,72,22,15,13,13,12,16,0,0,0,0,0,0,0
336,Centre-Val de Loire,2020-06-17T00:00:00.000Z,2020-06-17T00:00:00.000Z,2020,6,25,17,3,17948726,969553,3702443,13276730,19,11,12,12,18,18,8,95,8,1014,80,19,14,11,10,11,15,0,0,0,0,0,0,0
337,Hauts-de-France,2020-06-17T00:00:00.000Z,2020-06-17T00:00:00.000Z,2020,6,25,17,3,34315661,1143881,7494656,25677124,18,11,11,15,17,15,5,89,9,1013,76,18,14,15,13,13,15,0,0,0,0,0,0,0
338,Centre-Val de Loire,2020-06-18T00:00:00.000Z,2020-06-18T00:00:00.000Z,2020,6,25,18,4,17855840,958240,3772689,13124911,19,12,20,13,18,18,5,93,9,1017,78,19,14,11,10,12,15,0,0,0,0,0,0,0
339,Hauts-de-France,2020-06-18T00:00:00.000Z,2020-06-18T00:00:00.000Z,2020,6,25,18,4,34119295,1121528,7625755,25372012,20,12,17,13,19,19,4,93,8,1014,61,20,14,12,13,12,16,0,0,0,0,0,0,0
340,Centre-Val de Loire,2020-06-19T00:00:00.000Z,2020-06-19T00:00:00.000Z,2020,6,25,19,5,17792495,924706,3776232,13091557,20,11,15,12,18,18,3,96,8,1021,77,20,14,10,10,11,15,0,0,0,0,0,0,0
341,Hauts-de-France,2020-06-19T00:00:00.000Z,2020-06-19T00:00:00.000Z,2020,6,25,19,5,33989318,1069080,7618617,25301621,19,12,20,13,19,18,3,92,9,1019,57,19,13,12,14,12,15,0,0,0,0,0,0,0
342,Centre-Val de Loire,2020-06-20T00:00:00.000Z,2020-06-20T00:00:00.000Z,2020,6,25,20,6,17342086,622953,3434639,13284494,21,11,9,13,20,21,1,93,9,1023,50,23,14,12,13,11,16,0,1,0,0,0,0,0
343,Hauts-de-France,2020-06-20T00:00:00.000Z,2020-06-20T00:00:00.000Z,2020,6,25,20,6,33320603,734310,6921771,25664522,22,10,7,12,20,21,1,85,10,1022,45,24,14,12,15,10,16,0,1,0,0,0,0,0
344,Centre-Val de Loire,2020-06-21T00:00:00.000Z,2020-06-21T00:00:00.000Z,2020,6,25,21,7,17075578,546658,3030516,13498404,20,12,20,13,18,19,2,92,8,1023,60,20,17,12,11,12,16,0,1,0,0,0,0,0
345,Hauts-de-France,2020-06-21T00:00:00.000Z,2020-06-21T00:00:00.000Z,2020,6,25,21,7,32895390,658065,6117178,26120147,18,13,20,15,16,17,1,90,9,1022,49,18,14,14,14,13,15,0,1,0,0,0,0,0
346,Centre-Val de Loire,2020-06-22T00:00:00.000Z,2020-06-22T00:00:00.000Z,2020,6,26,22,1,17344947,839651,3575842,12929454,21,12,11,13,20,21,0,91,9,1027,29,23,14,12,15,12,16,0,0,0,0,0,0,0
347,Hauts-de-France,2020-06-22T00:00:00.000Z,2020-06-22T00:00:00.000Z,2020,6,26,22,1,33173655,969900,7218024,24985731,22,10,9,12,19,21,0,88,9,1027,19,23,13,11,16,10,16,0,0,0,0,0,0,0
348,Centre-Val de Loire,2020-06-23T00:00:00.000Z,2020-06-23T00:00:00.000Z,2020,6,26,23,2,17431544,973187,3837260,12621097,25,12,19,13,23,25,0,88,10,1025,8,27,18,12,15,12,18,0,0,0,0,0,0,0
349,Hauts-de-France,2020-06-23T00:00:00.000Z,2020-06-23T00:00:00.000Z,2020,6,26,23,2,33291905,1121245,7715720,24454940,25,12,13,15,23,24,0,82,10,1027,26,26,16,14,16,12,19,0,0,0,0,0,0,0
350,Centre-Val de Loire,2020-06-24T00:00:00.000Z,2020-06-24T00:00:00.000Z,2020,6,26,24,3,17639714,958803,3883930,12796981,29,16,15,17,27,28,0,89,10,1020,4,31,21,17,15,16,22,0,0,0,0,0,0,0
351,Hauts-de-France,2020-06-24T00:00:00.000Z,2020-06-24T00:00:00.000Z,2020,6,26,24,3,33717626,1103666,7792385,24821575,27,16,19,17,26,26,0,79,10,1023,7,28,18,17,16,16,21,0,0,0,0,0,0,0
352,Centre-Val de Loire,2020-06-25T00:00:00.000Z,2020-06-25T00:00:00.000Z,2020,6,26,25,4,17751440,967643,4028436,12755361,30,18,9,19,28,29,0,90,9,1016,13,32,21,19,15,18,24,0,0,0,0,0,0,0
353,Hauts-de-France,2020-06-25T00:00:00.000Z,2020-06-25T00:00:00.000Z,2020,6,26,25,4,33986212,1111034,8068184,24806994,27,16,19,17,25,26,0,74,10,1019,1,27,18,16,16,16,21,0,0,0,0,0,0,0
354,Centre-Val de Loire,2020-06-26T00:00:00.000Z,2020-06-26T00:00:00.000Z,2020,6,26,26,5,17657357,932325,4003394,12721638,23,18,18,18,22,22,3,92,9,1013,71,25,19,18,11,19,20,0,0,0,0,0,0,0
355,Hauts-de-France,2020-06-26T00:00:00.000Z,2020-06-26T00:00:00.000Z,2020,6,26,26,5,33842355,1074777,8016478,24751100,24,18,19,18,24,23,6,88,9,1013,55,26,19,18,13,18,21,0,0,0,0,0,0,0
356,Centre-Val de Loire,2020-06-27T00:00:00.000Z,2020-06-27T00:00:00.000Z,2020,6,26,27,6,17144951,606451,3567618,12970882,23,15,25,16,21,21,5,92,10,1015,70,25,17,16,11,16,18,0,1,0,0,0,0,0
357,Hauts-de-France,2020-06-27T00:00:00.000Z,2020-06-27T00:00:00.000Z,2020,6,26,27,6,33075680,709602,7145202,25220876,22,17,27,17,20,21,3,90,10,1012,76,24,17,17,12,18,19,0,1,0,0,0,0,0
358,Centre-Val de Loire,2020-06-28T00:00:00.000Z,2020-06-28T00:00:00.000Z,2020,6,26,28,7,16930121,534481,3095107,13300533,19,14,18,14,17,18,1,88,9,1018,75,19,15,14,11,14,16,0,1,0,0,0,0,0
359,Hauts-de-France,2020-06-28T00:00:00.000Z,2020-06-28T00:00:00.000Z,2020,6,26,28,7,32718413,645257,6214391,25858765,19,14,24,14,18,18,1,82,10,1015,63,19,12,12,14,14,16,0,1,0,0,0,0,0
360,Centre-Val de Loire,2020-06-29T00:00:00.000Z,2020-06-29T00:00:00.000Z,2020,6,27,29,1,17290274,829279,3647319,12813676,19,14,19,14,17,18,2,91,10,1019,52,19,14,13,13,14,16,0,0,0,0,0,0,0
361,Hauts-de-France,2020-06-29T00:00:00.000Z,2020-06-29T00:00:00.000Z,2020,6,27,29,1,33124856,961974,7331735,24831147,17,12,30,12,16,15,0,80,10,1015,59,17,10,11,14,12,14,0,0,0,0,0,0,0
362,Centre-Val de Loire,2020-06-30T00:00:00.000Z,2020-06-30T00:00:00.000Z,2020,6,27,30,2,17451163,970812,3873193,12607158,22,11,19,13,19,22,0,86,9,1018,66,24,17,11,10,11,16,0,0,0,0,0,0,0
363,Hauts-de-France,2020-06-30T00:00:00.000Z,2020-06-30T00:00:00.000Z,2020,6,27,30,2,33339436,1125180,7766722,24447534,18,10,25,12,16,17,4,88,9,1014,90,18,17,10,12,11,14,0,0,0,0,0,0,0
364,Centre-Val de Loire,2020-07-01T00:00:00.000Z,2020-07-01T00:00:00.000Z,2020,7,27,1,3,19099064,2291502,3951463,12856099,23,16,21,17,23,21,1,93,8,1012,62,25,17,17,11,16,19,0,0,0,0,0,0,0
365,Hauts-de-France,2020-07-01T00:00:00.000Z,2020-07-01T00:00:00.000Z,2020,7,27,1,3,33893590,1129231,7838474,24925885,19,15,22,16,19,18,2,90,10,1010,77,19,16,16,13,16,17,0,0,0,0,0,0,0
366,Centre-Val de Loire,2020-07-02T00:00:00.000Z,2020-07-02T00:00:00.000Z,2020,7,27,2,4,18956337,2352031,3983577,12620729,20,13,19,14,19,19,2,90,10,1018,69,21,14,13,11,14,17,0,0,0,0,0,0,0
367,Hauts-de-France,2020-07-02T00:00:00.000Z,2020-07-02T00:00:00.000Z,2020,7,27,2,4,33507574,1153223,7891564,24462787,19,13,24,14,19,18,2,88,10,1015,60,19,13,13,14,14,16,0,0,0,0,0,0,0
368,Centre-Val de Loire,2020-07-03T00:00:00.000Z,2020-07-03T00:00:00.000Z,2020,7,27,3,5,18706421,2225402,3937691,12543328,20,11,15,12,19,20,0,92,9,1022,58,20,13,11,12,11,15,0,1,0,0,0,0,0
369,Hauts-de-France,2020-07-03T00:00:00.000Z,2020-07-03T00:00:00.000Z,2020,7,27,3,5,33144329,1098026,7791439,24254864,19,11,23,13,19,19,0,91,10,1020,58,19,13,11,14,11,15,0,1,0,0,0,0,0
370,Centre-Val de Loire,2020-07-04T00:00:00.000Z,2020-07-04T00:00:00.000Z,2020,7,27,4,6,17959603,1417741,3499150,13042712,22,11,21,12,20,21,0,90,9,1023,52,24,15,11,13,11,16,1,0,1,0,0,1,0
371,Hauts-de-France,2020-07-04T00:00:00.000Z,2020-07-04T00:00:00.000Z,2020,7,27,4,6,32828810,728768,6883242,25216800,18,14,23,15,17,18,2,88,7,1019,93,18,16,14,12,15,16,1,0,1,0,0,1,0
372,Centre-Val de Loire,2020-07-05T00:00:00.000Z,2020-07-05T00:00:00.000Z,2020,7,27,5,7,17720270,1309674,3102089,13308507,23,17,23,17,21,22,1,90,10,1021,80,25,17,17,10,17,19,1,0,1,0,0,1,0
373,Hauts-de-France,2020-07-05T00:00:00.000Z,2020-07-05T00:00:00.000Z,2020,7,27,5,7,32548441,668768,6103395,25776278,20,15,29,17,20,19,1,89,9,1016,88,20,16,17,12,17,18,1,0,1,0,0,1,0
374,Centre-Val de Loire,2020-07-06T00:00:00.000Z,2020-07-06T00:00:00.000Z,2020,7,28,6,1,18523838,2015481,3636294,12872063,19,12,16,12,17,18,0,84,10,1024,53,19,14,11,12,13,15,1,1,0,0,0,0,0
375,Hauts-de-France,2020-07-06T00:00:00.000Z,2020-07-06T00:00:00.000Z,2020,7,28,6,1,33048236,1003040,7148580,24896616,18,12,27,13,17,17,1,76,10,1022,56,18,10,11,14,12,15,1,1,0,0,0,0,0
376,Centre-Val de Loire,2020-07-07T00:00:00.000Z,2020-07-07T00:00:00.000Z,2020,7,28,7,2,18721105,2324768,3820304,12576033,22,9,9,11,20,22,0,87,10,1025,12,24,12,11,14,9,16,1,0,0,0,0,0,0
377,Hauts-de-France,2020-07-07T00:00:00.000Z,2020-07-07T00:00:00.000Z,2020,7,28,7,2,32924650,1138939,7488127,24297584,21,10,14,12,19,20,0,87,9,1024,32,21,12,12,15,10,15,1,0,0,0,0,0,0
378,Centre-Val de Loire,2020-07-08T00:00:00.000Z,2020-07-08T00:00:00.000Z,2020,7,28,8,3,18787148,2250518,3879877,12656753,25,12,9,14,23,24,0,79,10,1021,18,26,16,14,15,12,18,1,0,0,0,0,0,0
379,Hauts-de-France,2020-07-08T00:00:00.000Z,2020-07-08T00:00:00.000Z,2020,7,28,8,3,33153249,1101664,7590291,24461294,19,11,22,13,18,18,1,87,9,1019,72,20,15,11,11,11,15,1,0,0,0,0,0,0
380,Centre-Val de Loire,2020-07-09T00:00:00.000Z,2020-07-09T00:00:00.000Z,2020,7,28,9,4,18961628,2305283,3994768,12661577,27,16,11,17,26,27,0,88,10,1020,20,28,17,17,14,16,21,1,0,0,0,0,0,0
381,Hauts-de-France,2020-07-09T00:00:00.000Z,2020-07-09T00:00:00.000Z,2020,7,28,9,4,33445881,1126191,7798547,24521143,24,15,21,16,21,23,0,94,8,1018,67,26,16,16,12,15,19,1,0,0,0,0,0,0
382,Centre-Val de Loire,2020-07-10T00:00:00.000Z,2020-07-10T00:00:00.000Z,2020,7,28,10,5,18767819,2184183,3953670,12629966,21,15,17,16,20,21,1,91,9,1021,56,22,15,16,11,15,18,1,0,0,0,0,0,0
383,Hauts-de-France,2020-07-10T00:00:00.000Z,2020-07-10T00:00:00.000Z,2020,7,28,10,5,33249110,1075801,7708138,24465171,19,15,21,16,17,18,1,91,9,1020,64,19,15,16,11,16,17,1,0,0,0,0,0,0
384,Centre-Val de Loire,2020-07-11T00:00:00.000Z,2020-07-11T00:00:00.000Z,2020,7,28,11,6,17655868,1386437,3559625,12709806,22,11,16,11,20,21,0,81,10,1025,18,24,11,10,15,11,16,1,1,0,1,0,1,0
385,Hauts-de-France,2020-07-11T00:00:00.000Z,2020-07-11T00:00:00.000Z,2020,7,28,11,6,32185034,709507,6928077,24547450,20,11,18,12,19,18,0,86,10,1027,37,20,11,11,13,11,15,1,1,0,1,0,1,0
386,Centre-Val de Loire,2020-07-12T00:00:00.000Z,2020-07-12T00:00:00.000Z,2020,7,28,12,7,17142704,1299301,3148775,12694628,23,11,20,12,21,22,0,80,10,1026,13,25,12,10,15,11,16,1,0,0,1,0,1,0
387,Hauts-de-France,2020-07-12T00:00:00.000Z,2020-07-12T00:00:00.000Z,2020,7,28,12,7,31312975,661754,6124717,24526504,21,11,15,12,20,20,0,85,10,1028,5,23,11,11,15,11,16,1,0,0,1,0,1,0
388,Centre-Val de Loire,2020-07-13T00:00:00.000Z,2020-07-13T00:00:00.000Z,2020,7,29,13,1,17362551,1362581,3548111,12451859,25,13,16,14,23,24,0,80,10,1024,12,25,12,13,15,13,18,1,0,0,0,0,0,0
389,Hauts-de-France,2020-07-13T00:00:00.000Z,2020-07-13T00:00:00.000Z,2020,7,29,13,1,31644155,695860,6897567,24050728,23,11,12,13,21,21,0,81,10,1026,16,24,11,12,15,11,17,1,0,0,0,0,0,0
390,Centre-Val de Loire,2020-07-14T00:00:00.000Z,2020-07-14T00:00:00.000Z,2020,7,29,14,2,18239676,2237882,3255776,12746018,22,13,14,14,21,21,1,77,10,1021,45,24,14,14,13,13,17,1,0,0,0,0,0,1
391,Hauts-de-France,2020-07-14T00:00:00.000Z,2020-07-14T00:00:00.000Z,2020,7,29,14,2,32032940,1061571,6317927,24653442,19,13,16,14,16,18,6,86,8,1021,76,19,15,13,10,13,15,1,0,0,0,0,0,1
392,Centre-Val de Loire,2020-07-15T00:00:00.000Z,2020-07-15T00:00:00.000Z,2020,7,29,15,3,18383069,2170625,3839085,12373359,19,14,16,14,18,19,1,90,10,1020,74,19,13,13,10,14,16,1,0,0,0,0,0,0
393,Hauts-de-France,2020-07-15T00:00:00.000Z,2020-07-15T00:00:00.000Z,2020,7,29,15,3,32409858,1086776,7456659,23866423,19,13,14,14,18,18,1,91,8,1019,69,19,12,13,11,14,16,1,0,0,0,0,0,0
394,Centre-Val de Loire,2020-07-16T00:00:00.000Z,2020-07-16T00:00:00.000Z,2020,7,29,16,4,18467675,2232576,3878445,12356654,21,13,13,14,20,20,0,91,9,1021,79,22,14,14,10,13,17,1,0,0,0,0,0,0
395,Hauts-de-France,2020-07-16T00:00:00.000Z,2020-07-16T00:00:00.000Z,2020,7,29,16,4,32426088,1092431,7523494,23810163,20,13,16,15,19,19,1,91,9,1020,82,20,15,14,10,13,17,1,0,0,0,0,0,0
396,Centre-Val de Loire,2020-07-17T00:00:00.000Z,2020-07-17T00:00:00.000Z,2020,7,29,17,5,18404362,2131342,3924116,12348904,22,14,11,15,21,22,0,89,9,1021,67,25,14,14,11,14,18,1,0,0,0,0,0,0
397,Hauts-de-France,2020-07-17T00:00:00.000Z,2020-07-17T00:00:00.000Z,2020,7,29,17,5,32444828,1045568,7600748,23798512,22,14,10,16,21,21,1,87,10,1021,80,24,16,16,10,15,18,1,0,0,0,0,0,0
398,Centre-Val de Loire,2020-07-18T00:00:00.000Z,2020-07-18T00:00:00.000Z,2020,7,29,18,6,17636408,1384729,3627613,12624066,26,15,10,16,24,26,0,89,10,1021,11,26,15,15,15,15,20,1,1,0,0,0,0,0
399,Hauts-de-France,2020-07-18T00:00:00.000Z,2020-07-18T00:00:00.000Z,2020,7,29,18,6,32063023,693455,7019050,24350518,24,14,13,14,23,22,0,91,9,1021,20,25,15,14,14,14,18,1,1,0,0,0,0,0
400,Centre-Val de Loire,2020-07-19T00:00:00.000Z,2020-07-19T00:00:00.000Z,2020,7,29,19,7,17362865,1287243,3232634,12842988,28,16,7,17,26,27,0,80,10,1018,11,28,15,17,15,16,22,1,1,0,0,0,0,0
401,Hauts-de-France,2020-07-19T00:00:00.000Z,2020-07-19T00:00:00.000Z,2020,7,29,19,7,31707707,645284,6260544,24801879,24,12,14,14,23,21,0,83,10,1019,19,25,14,14,14,12,18,1,1,0,0,0,0,0
402,Centre-Val de Loire,2020-07-20T00:00:00.000Z,2020-07-20T00:00:00.000Z,2020,7,30,20,1,18297406,1910494,3792948,12593964,26,15,15,16,24,24,0,81,10,1020,25,26,14,16,14,15,20,1,0,0,0,0,0,0
403,Hauts-de-France,2020-07-20T00:00:00.000Z,2020-07-20T00:00:00.000Z,2020,7,30,20,1,32607783,948193,7350858,24308732,21,14,21,14,20,19,1,88,8,1023,44,21,13,13,13,14,17,1,0,0,0,0,0,0
404,Centre-Val de Loire,2020-07-21T00:00:00.000Z,2020-07-21T00:00:00.000Z,2020,7,30,21,2,18639857,2161566,4009716,12468575,25,15,19,15,23,24,0,77,10,1022,14,26,12,14,15,15,19,1,0,0,0,0,0,0
405,Hauts-de-France,2020-07-21T00:00:00.000Z,2020-07-21T00:00:00.000Z,2020,7,30,21,2,32887345,1066441,7756307,24064597,21,10,16,12,20,20,0,78,10,1025,4,22,10,10,15,10,15,1,0,0,0,0,0,0
406,Centre-Val de Loire,2020-07-22T00:00:00.000Z,2020-07-22T00:00:00.000Z,2020,7,30,22,3,18590271,2115579,3990942,12483750,26,14,17,14,24,24,0,71,10,1022,10,26,11,13,15,15,19,1,0,0,0,0,0,0
407,Hauts-de-France,2020-07-22T00:00:00.000Z,2020-07-22T00:00:00.000Z,2020,7,30,22,3,32855715,1043082,7715369,24097264,22,10,14,11,20,20,0,77,10,1026,10,23,10,10,14,10,15,1,0,0,0,0,0,0
408,Centre-Val de Loire,2020-07-23T00:00:00.000Z,2020-07-23T00:00:00.000Z,2020,7,30,23,4,18671799,2160498,4049801,12461500,25,13,13,14,23,24,0,71,10,1020,16,25,12,14,14,13,19,1,0,0,0,0,0,0
409,Hauts-de-France,2020-07-23T00:00:00.000Z,2020-07-23T00:00:00.000Z,2020,7,30,23,4,32887655,1054872,7818467,24014316,22,12,13,13,21,20,0,67,10,1021,41,24,11,14,14,12,17,1,0,0,0,0,0,0
410,Centre-Val de Loire,2020-07-24T00:00:00.000Z,2020-07-24T00:00:00.000Z,2020,7,30,24,5,18546999,2033590,4031659,12481750,26,14,15,15,24,24,0,74,10,1017,33,26,14,15,14,14,19,1,0,0,0,0,0,0
411,Hauts-de-France,2020-07-24T00:00:00.000Z,2020-07-24T00:00:00.000Z,2020,7,30,24,5,32821697,994118,7777030,24050549,22,14,19,14,20,21,4,86,10,1015,77,24,15,14,10,14,17,1,0,0,0,0,0,0
412,Centre-Val de Loire,2020-07-25T00:00:00.000Z,2020-07-25T00:00:00.000Z,2020,7,30,25,6,17698586,1318106,3687666,12692814,25,15,18,15,24,24,0,90,9,1016,49,26,15,15,12,15,19,1,1,0,0,0,0,0
413,Hauts-de-France,2020-07-25T00:00:00.000Z,2020-07-25T00:00:00.000Z,2020,7,30,25,6,32230473,667019,7108154,24455300,23,14,19,16,21,21,6,88,9,1014,65,24,17,16,11,14,18,1,1,0,0,0,0,0
414,Centre-Val de Loire,2020-07-26T00:00:00.000Z,2020-07-26T00:00:00.000Z,2020,7,30,26,7,17360441,1243622,3234940,12881879,24,17,19,17,23,23,1,91,10,1016,51,25,16,17,12,17,20,1,1,0,0,0,0,0
415,Hauts-de-France,2020-07-26T00:00:00.000Z,2020-07-26T00:00:00.000Z,2020,7,30,26,7,31706527,626982,6250250,24829295,22,14,24,15,21,20,2,91,10,1016,58,23,14,14,12,14,18,1,1,0,0,0,0,0
416,Centre-Val de Loire,2020-07-27T00:00:00.000Z,2020-07-27T00:00:00.000Z,2020,7,31,27,1,18443397,1841456,3835089,12766852,30,15,20,15,27,29,0,76,10,1017,5,29,15,15,15,15,21,1,0,0,0,0,0,0
417,Hauts-de-France,2020-07-27T00:00:00.000Z,2020-07-27T00:00:00.000Z,2020,7,31,27,1,32910612,909372,7414665,24586575,27,13,23,14,24,25,0,80,10,1017,30,26,13,14,14,13,19,1,0,0,0,0,0,0
418,Centre-Val de Loire,2020-07-28T00:00:00.000Z,2020-07-28T00:00:00.000Z,2020,7,31,28,2,18593905,2097193,4017556,12479156,24,16,15,17,21,23,0,92,9,1018,43,25,16,17,12,17,20,1,0,0,0,0,0,0
419,Hauts-de-France,2020-07-28T00:00:00.000Z,2020-07-28T00:00:00.000Z,2020,7,31,28,2,32787706,1029226,7760310,23998170,21,15,22,15,19,19,0,86,10,1017,56,21,15,14,12,15,17,1,0,0,0,0,0,0
420,Centre-Val de Loire,2020-07-29T00:00:00.000Z,2020-07-29T00:00:00.000Z,2020,7,31,29,3,18665726,2048679,4010276,12606771,26,12,8,13,23,25,0,84,10,1022,4,26,11,12,15,12,18,1,0,0,0,0,0,0
421,Hauts-de-France,2020-07-29T00:00:00.000Z,2020-07-29T00:00:00.000Z,2020,7,31,29,3,32975556,1010415,7745510,24219631,22,11,11,13,20,21,0,83,10,1022,12,24,11,12,15,11,16,1,0,0,0,0,0,0
422,Centre-Val de Loire,2020-07-30T00:00:00.000Z,2020-07-30T00:00:00.000Z,2020,7,31,30,4,19040601,2047485,4150123,12842993,30,15,18,15,27,29,0,67,10,1020,3,29,12,15,15,15,21,1,0,0,0,0,0,0
423,Hauts-de-France,2020-07-30T00:00:00.000Z,2020-07-30T00:00:00.000Z,2020,7,31,30,4,33725712,1014537,8009392,24701783,26,12,10,14,23,25,0,81,10,1022,9,26,12,14,15,12,19,1,0,0,0,0,0,0
424,Centre-Val de Loire,2020-07-31T00:00:00.000Z,2020-07-31T00:00:00.000Z,2020,7,31,31,5,19412618,1970961,4203768,13237889,36,21,17,22,33,34,1,72,10,1014,27,36,17,22,14,21,28,1,0,0,0,0,0,0
425,Hauts-de-France,2020-07-31T00:00:00.000Z,2020-07-31T00:00:00.000Z,2020,7,31,31,5,34564636,963519,8110570,25490547,33,17,18,18,30,32,0,68,10,1017,9,36,20,18,15,17,24,1,0,0,0,0,0,0
426,Centre-Val de Loire,2020-08-01T00:00:00.000Z,2020-08-01T00:00:00.000Z,2020,8,31,1,6,18181438,1226063,3767189,13188186,28,19,16,19,27,26,3,86,10,1017,43,29,18,19,13,19,23,1,0,0,0,0,0,0
427,Hauts-de-France,2020-08-01T00:00:00.000Z,2020-08-01T00:00:00.000Z,2020,8,31,1,6,33387926,708859,7270088,25408979,24,17,18,18,24,22,9,91,9,1016,58,26,17,18,12,17,20,1,0,0,0,0,0,0
